location_key,area_sq_km,latitude,longitude
MX_JAL_14094,,21.0793,-103.76528
MX_JAL_14095,285,20.683333,-103.85
MX_JAL_14096,273,20.126389,-103.075278
MX_JAL_14097,,20.49243,-103.42939
MX_JAL_14098,119,20.602799,-103.363967
MX_JAL_14099,460,19.575,-103.907222
MX_JAL_14100,,19.933333,-105.233333
MX_JAL_14101,145,20.616667,-103.216667
MX_JAL_14103,225,19.426111,-103.531944
MX_JAL_14104,,21.940556,-103.475833
MX_JAL_14105,336,20.533333,-102.783333
MX_JAL_14106,257,19.683333,-104.016667
MX_JAL_14107,298,20.155278,-103.184722
MX_JAL_14108,,19.553889,-103.375556
MX_JAL_14109,687,21.16013,-101.99321
MX_JAL_14110,334,19.957,-104.268
MX_JAL_14111,,21.05228,-102.63941
MX_JAL_14112,91,19.816111,-102.983333
MX_JAL_14114,179,20.398889,-103.688889
MX_JAL_14115,,22.01,-103.661389
MX_JAL_14116,496,21.66491,-102.57521
MX_JAL_14117,471,21.149564,-102.688647
MX_JAL_14118,520,21.178139,-102.885995
MX_JAL_14119,491,20.233333,-103.583333
MX_JAL_14120,,20.79267,-103.49714
MX_JAL_14121,,19.627019,-103.416961
MX_JAL_14122,480,19.5125,-103.788889
MX_JAL_14123,320,20.46742,-102.92482
MX_JAL_14124,643,20.622778,-103.068889
MX_JAL_14125,,20.7333,-102.517
MX_MEX,22351,19.354167,-99.630833
MX_MEX_15001,46447,19.95,-99.833333
MX_MEX_15002,86,19.638333,-98.909722
MX_MEX_15003,492,20.1,-99.833333
MX_MEX_15004,167,18.85,-99.85
MX_MEX_15005,4823,19.40091,-99.8177
MX_MEX_15006,6,19.158611,-99.488611
MX_MEX_15007,219,19.25,-100.016667
MX_MEX_15008,4823,18.683333,-100.183333
MX_MEX_15009,4823,19.116667,-98.766667
MX_MEX_15010,80,19.983333,-99.166667
MX_MEX_15011,8034,19.55,-98.916667
MX_MEX_15012,709,19.17683,-99.49289
MX_MEX_15013,91,19.559167,-99.267222
MX_MEX_15014,258,19.81411,-99.86121
MX_MEX_15015,134,19.029444,-98.780556
MX_MEX_15016,232,19.719444,-98.797222
MX_MEX_15017,,19.126389,-98.802778
MX_MEX_15018,103,19.17691,-99.61284
MX_MEX_15019,21,19.2,-99.466667
MX_MEX_15020,35,19.628889,-99.104167
MX_MEX_15021,35,18.9,-99.716667
MX_MEX_15022,10,19.216667,-98.85
MX_MEX_15023,12,19.775556,-99.205556
MX_MEX_15024,,19.672222,-99.180556
MX_MEX_15025,,19.266667,-98.9
MX_MEX_15026,,19.814444,-99.526944
MX_MEX_15027,10,19.216667,-98.85
MX_MEX_15028,20,19.55,-98.88
MX_MEX_15029,60,19.413056,-98.903056
MX_MEX_15030,,19.56,-98.9
MX_MEX_15031,,19.4375,-98.958333
MX_MEX_15032,192,19.308333,-100.142222
MX_MEX_15033,160,19.6,-99.05
MX_MEX_15034,54,18.95,-98.75
MX_MEX_15035,161,19.834167,-99.203333
MX_MEX_15036,24695,19.916667,-99.05
MX_MEX_15037,,19.361111,-99.350833
MX_MEX_15038,,19.56312,-99.40865
MX_MEX_15039,327,19.318611,-98.882222
MX_MEX_15040,,18.85194,-99.68497
MX_MEX_15041,82,19.261389,-100.262778
MX_MEX_15042,336,19.568889,-99.766944
MX_MEX_15043,93,19.181111,-99.416389
MX_MEX_15044,47,19.751111,-99.093056
MX_MEX_15045,586,19.951944,-99.532778
MX_MEX_15046,143,19.533333,-99.4
MX_MEX_15047,276,19.557222,-99.6075
MX_MEX_15048,276,19.707222,-99.786667
MX_MEX_15049,49,19.055556,-99.546667
MX_MEX_15050,149,19.10223,-98.87914
MX_MEX_15051,228,19.284722,-99.511944
MX_MEX_15052,,18.948333,-99.494722
MX_MEX_15053,32,19.708333,-99.144444
MX_MEX_15054,,19.23921,-99.58944
MX_MEX_15056,222,19.733333,-99.633333
MX_MEX_15057,156,19.475278,-99.237778
MX_MEX_15058,,19.42,-99.01
MX_MEX_15059,42,19.732806,-99.067361
MX_MEX_15060,,19.62302,-99.31143
MX_MEX_15062,134,19.273889,-99.460556
MX_MEX_15063,344,18.979142,-99.417452
MX_MEX_15064,137,19.800833,-100.131389
MX_MEX_15065,143,19.7,-98.75
MX_MEX_15066,160,19.116944,-100.295
MX_MEX_15067,127,19.444139,-99.532417
MX_MEX_15068,48,19.039167,-98.793611
MX_MEX_15069,3,19.562222,-98.857778
MX_MEX_15070,26,19.36407,-98.94517
MX_MEX_15071,132,20.223056,-99.814722
MX_MEX_15072,,19.13889,-99.57704
MX_MEX_15073,18,19.707222,-99.786667
MX_MEX_15074,,19.716667,-99.95
MX_MEX_15075,70,19.733333,-98.816667
MX_MEX_15076,12,19.25,-99.516667
MX_MEX_15077,127,19.0225,-100.006667
MX_MEX_15078,110,19.182278,-100.258389
MX_MEX_15079,140,20.015,-99.530278
MX_MEX_15080,552,18.866667,-99.95
MX_MEX_15081,157,19.7,-98.966667
MX_MEX_15082,1327,18.9,-100.15
MX_MEX_15084,168,19.8,-98.9
MX_MEX_15086,547,19.043333,-100.041389
MX_MEX_15087,199,19.468611,-99.593333
MX_MEX_15088,,18.960556,-99.575556
MX_MEX_15090,,19.141389,-99.75
MX_MEX_15091,31,19.744167,-99.181111
MX_MEX_15092,8316,19.6833,-98.8667
MX_MEX_15093,172,19.573056,-98.820278
MX_MEX_15094,46,19.000556,-98.817778
MX_MEX_15095,,19.71492,-99.22234
MX_MEX_15096,80,19.9,-99.15
MX_MEX_15097,142,18.929722,-99.937222
MX_MEX_15099,435,19.5,-98.883333
MX_MEX_15100,10,19.75,-99.1833
MX_MEX_15103,158,19.2044,-98.8025
MX_MEX_15104,83,19.538889,-99.2275
MX_MEX_15105,,18.616944,-100.208056
MX_MEX_15106,42014,19.3,-99.65
MX_MEX_15107,91,18.783333,-99.633333
MX_MEX_15108,,19.685,-99.128056
MX_MEX_15109,,19.64812,-99.16865
MX_MEX_15110,,19.2,-100.15
MX_MEX_15111,,19.38338,-100.12852
MX_MEX_15112,356,19.727222,-99.541667
MX_MEX_15113,267,18.96,-99.64
MX_MEX_15114,424,19.433333,-100
MX_MEX_15115,32,19.4,-99.533333
MX_MEX_15117,301,18.719722,-99.78
MX_MEX_15118,,19.283333,-99.733333
MX_MEX_15119,,18.84,-99.58
MX_MEX_15120,223,19.796944,-99.099167
MX_MEX_15121,,19.65,-99.22
MX_MEX_15122,46,19.291667,-98.938889
MX_MEX_15123,702,18.92,-100.298333
MX_MEX_15125,,19.688056,-99.053889
MX_MIC,58599,19.168611,-101.899722
MX_MIC_16001,176,19.5,-101.333333
MX_MIC_16002,1415,18.7377,-102.79
MX_MIC_16003,159,19.8,-101.033
MX_MIC_16004,240,20.13444,-101.72696
MX_MIC_16006,1639,19.07894,-102.347181
MX_MIC_16007,54,19.670278,-100.41
MX_MIC_16008,2265,18.37585,-103.2231
MX_MIC_16009,,19.2,-101.666667
MX_MIC_16010,3460,18.35,-102.283333
MX_MIC_16011,,20.25149,-102.57124
MX_MIC_16012,922,19.2,-102.583333
MX_MIC_16013,920,18.98513,-101.04164
MX_MIC_16017,381,19.9542,-100.16383
MX_MIC_16018,,19.9,-101.216667
MX_MIC_16020,,19.96944,-101.1407
MX_MIC_16022,,19.75,-101.05
MX_MIC_16024,,19.683333,-101.95
MX_MIC_16025,304,19.8419,-102.08477
MX_MIC_16026,,18.75,-103.366667
MX_MIC_16029,1119,18.616667,-101.633333
MX_MIC_16031,,20.146667,-100.285833
MX_MIC_16033,,19.15,-102.05
MX_MIC_16035,,18.970833,-101.812778
MX_MIC_16039,,19.544815,-101.434802
MX_MIC_16043,,19.95,-102.316667
MX_MIC_16045,,19.994167,-102.717222
MX_MIC_16048,,19.5707,-101.41941
MX_MIC_16049,,19.33549,-101.15479
MX_MIC_16050,692,19.893333,-100.442778
MX_MIC_16051,,20.03513,-102.97274
MX_MIC_16052,,17,-102
MX_MIC_16053,,19.702778,-101.192222
MX_MIC_16055,378,19.019444,-102.108889
MX_MIC_16057,,19.11303,-101.2125
MX_MIC_16061,146,19.58442,-100.3422
MX_MIC_16062,174,20.117938,-102.565079
MX_MIC_16064,,19.146389,-102.219444
MX_MIC_16066,,19.513455,-101.609188
MX_MIC_16067,,20.13411,-101.9126
MX_MIC_16068,,19.516667,-102.416667
MX_MIC_16069,,20.3333,-102.017
MX_MIC_16071,,20.088056,-101.515833
MX_MIC_16072,,19.69745,-100.84379
MX_MIC_16073,,19.66499,-101.52426
MX_MIC_16075,,19.583333,-102.466667
MX_MIC_16076,128,20.0575,-102.723889
MX_MIC_16077,468,18.58707,-100.79865
MX_MIC_16078,102,20,-101.016667
MX_MIC_16079,487,19.40528,-101.63833
MX_MIC_16080,,19.75386,-100.33771
MX_MIC_16082,,19.235556,-101.456944
MX_MIC_16083,,19.33843,-102.36264
MX_MIC_16085,386,19.888889,-102.205
MX_MIC_16088,,19.79181,-101.15034
MX_MIC_16091,,19.73839,-102.48253
MX_MIC_16092,,18.9,-100.733
MX_MIC_16093,190,19.80523,-100.17409
MX_MIC_16095,,19.7,-102.533333
MX_MIC_16096,,18.5167,-102.383
MX_MIC_16098,,19.566111,-100.4625
MX_MIC_16100,165,19.6283,-101.579
MX_MIC_16101,,19.44492,-100.90849
MX_MIC_16102,,19,-102
MX_MIC_16103,,20.12162,-102.67397
MX_MIC_16106,,20.3125,-102.25
MX_MIC_16108,,19.992352,-102.263143
MX_MIC_16109,113,20.16937,-101.99923
MX_MIC_16111,159,19.41887,-101.90884
MX_MIC_16112,,19.438056,-100.358889
MX_MIC_16113,,19.90917,-102.00361
MX_MOR,4879,18.7475,-99.070278
MX_MOR_17001,,18.5833,-99.3667
MX_MOR_17002,,18.9333,-98.9
MX_MOR_17003,,18.51633,-98.74698
MX_MOR_17004,,18.766667,-98.983333
MX_MOR_17005,,18.745278,-99.433333
MX_MOR_17006,,18.8167,-98.95
MX_MOR_17007,,18.924209,-99.221566
MX_MOR_17008,,18.866667,-99.15
MX_MOR_17009,,19.028211,-99.267912
MX_MOR_17010,,18.7083,-98.77
MX_MOR_17012,,18.614722,-99.180278
MX_MOR_17016,,18.88252,-98.78043
MX_MOR_17017,,18.614687,-99.320148
MX_MOR_17018,,18.854444,-99.227222
MX_MOR_17023,,19.007778,-98.9975
MX_MOR_17028,,18.780833,-99.231389
MX_NAY,27857,21.743889,-105.228333
MX_NAY_18002,,21.054167,-104.483889
MX_NAY_18003,,20.8,-104.4
MX_NAY_18004,1848,21.233333,-104.9
MX_NAY_18006,,21.03,-104.37
MX_NAY_18008,,21.444167,-104.901667
MX_NAY_18011,,21.95,-105.15
MX_NAY_18012,823,21.539722,-105.285556
MX_NAY_18014,,21.3567,-104.58604
MX_NAY_18018,,21.866667,-105.45
MX_NAY_18019,,21.316667,-104
MX_NAY_18020,,20.804167,-105.309167
MX_NLE,64156,25.566667,-99.970556
MX_NLE_19001,,25.95,-100.4
MX_NLE_19002,,26.183889,-99.321944
MX_NLE_19004,186,25.283333,-100.016667
MX_NLE_19005,4569,27.240556,-100.132222
MX_NLE_19006,,25.79002,-100.18639
MX_NLE_19007,2809,24.1,-99.816667
MX_NLE_19008,558,26.55567,-100.50603
MX_NLE_19011,925,26.09,-99.615
MX_NLE_19017,7154,24.8333,-100.067
MX_NLE_19019,69,24.85536,-99.28221
MX_NLE_19024,,23.9725,-99.770833
MX_NLE_19025,124,25.9,-100.116667
MX_NLE_19032,,27.01824,-100.40405
MX_NLE_19036,1006,23.42671,-100.17282
MX_NLE_19038,,25.16697,-99.8443
MX_NLE_19039,,25.57681,-100.28394
MX_NLE_19047,,25.98581,-100.45219
MX_NLE_19049,739,25.366667,-100.283333
MX_NLE_19050,1823,26.559167,-99.881111
MX_NLE_19051,880,26.300278,-100.253889
MX_OAX,93793,16.898056,-96.414167
MX_OAX_20002,933,18.533333,-96.616667
MX_OAX_20003,76,17.033333,-95.933333
MX_OAX_20004,,17.928623,-97.675529
MX_OAX_20005,547,16.503056,-95.061111
MX_OAX_20006,,17.45,-97.216667
MX_OAX_20007,12,16.758889,-96.718889
MX_OAX_20008,244,16.3,-95.716667
MX_OAX_20009,169,17.666667,-96.133333
MX_OAX_20011,132,17.533333,-98.283333
MX_OAX_20012,,15.926238,-96.491428
MX_OAX_20014,,16.566667,-95.1
MX_OAX_20015,,16.537754,-96.667995
MX_OAX_20016,105,17.266667,-98.266667
MX_OAX_20017,,19.263453,-98.855262
MX_OAX_20018,357,17.883333,-97.4
MX_OAX_20019,,17.842102,-96.881572
MX_OAX_20020,298,17.033333,-97.933333
MX_OAX_20022,81,18.133333,-97.783333
MX_OAX_20023,,16.997222,-96.781667
MX_OAX_20024,,17.983333,-96.883333
MX_OAX_20025,,16.286531,-94.19298
MX_OAX_20026,111,17.032169,-97.57095
MX_OAX_20027,,17.994444,-96.744444
MX_OAX_20028,,16.57835,-96.73079
MX_OAX_20029,28,18.176389,-96.875
MX_OAX_20030,82,16.490556,-95.044444
MX_OAX_20031,,17.055,-96.065278
MX_OAX_20032,98,17.9075,-98.136111
MX_OAX_20033,17,17.166667,-96.816667
MX_OAX_20034,59,17.755,-98.164167
MX_OAX_20035,,17.31479,-96.50014
MX_OAX_20036,515,16.783333,-95.366667
MX_OAX_20037,353,16.916667,-97.966667
MX_OAX_20040,,18.1,-96.783333
MX_OAX_20041,71,18.1306,-96.8431
MX_OAX_20042,,17.330556,-96.487222
MX_OAX_20043,,16.440691,-95.02212
MX_OAX_20046,184,17.316667,-97.216667
MX_OAX_20047,48,17.806667,-97.471111
MX_OAX_20048,11,16.9,-96.9
MX_OAX_20049,24,16.7,-96.716667
MX_OAX_20050,75,17.233333,-97.55
MX_OAX_20051,48,16.9,-96.55
MX_OAX_20054,70,17.383333,-97.216667
MX_OAX_20055,72,17.866667,-98.133333
MX_OAX_20056,89,,
MX_OAX_20057,,17.20162,-95.0217
MX_OAX_20058,137,18.016667,-96.916667
MX_OAX_20059,1,16.3327,-96.59558
MX_OAX_20060,191,17.166667,-96.083333
MX_OAX_20066,680,16.566667,-94.616667
MX_OAX_20067,85,17.066944,-96.720278
MX_OAX_20072,66,16.683333,-96.683333
MX_OAX_20073,,17.032086,-97.929325
MX_OAX_20075,193,16.4,-94.45
MX_OAX_20076,496,16.616667,-97.85
MX_OAX_20078,25,17.005,-96.618056
MX_OAX_20079,,16.1949,-95.21515
MX_OAX_20080,58,16.516667,-96.783333
MX_OAX_20081,82,17.6,-98.016667
MX_OAX_20082,107,16.4,-97.8
MX_OAX_20083,12,17,-96.716667
MX_OAX_20084,81,17.183333,-96.766667
MX_OAX_20085,389,16.016667,-96.616667
MX_OAX_20086,79,17.2,-97.516667
MX_OAX_20087,33,17.083333,-96.666667
MX_OAX_20088,223,16.883333,-97.683333
MX_OAX_20089,121,17.683333,-97.733333
MX_OAX_20090,67,16.333333,-97.916667
MX_OAX_20091,14,17.1,-96.666667
MX_OAX_20092,33,17.066667,-96.816667
MX_OAX_20093,100,17.566667,-97.516667
MX_OAX_20094,84,17.233333,-97.1
MX_OAX_20095,77,16.216667,-96.5
MX_OAX_20096,34,17.466667,-97.283333
MX_OAX_20097,38,17.266667,-96.233333
MX_OAX_20098,102,17.95,-96.65
MX_OAX_20099,76,17.666667,-98.383333
MX_OAX_20100,33,17.3,-96.15
MX_OAX_20101,35,16.6,-96.85
MX_OAX_20102,21,17.2,-96.866667
MX_OAX_20104,65,16.816667,-96.683333
MX_OAX_20105,178,17.532222,-97.720833
MX_OAX_20106,20,17.75,-97.5
MX_OAX_20109,127,18.133333,-97.116667
MX_OAX_20110,48,17.15,-97.566667
MX_OAX_20111,65,16.533333,-98.066667
MX_OAX_20113,58,16.083333,-96.783333
MX_OAX_20114,48,17.216667,-96.216667
MX_OAX_20115,45,16.958056,-96.7075
MX_OAX_20116,118,18.033333,-96.666667
MX_OAX_20117,191,15.966667,-96.7
MX_OAX_20118,49,16.9,-96.5
MX_OAX_20120,22,17.2375,-96.243333
MX_OAX_20124,148,16.316667,-95.216667
MX_OAX_20125,2491,16.5,-96.1
MX_OAX_20126,96,16.316667,-96.4
MX_OAX_20127,31,17.283333,-97.566667
MX_OAX_20128,24,17.333333,-96.166667
MX_OAX_20129,44,17.726389,-97.366667
MX_OAX_20132,20,16.75,-96.683333
MX_OAX_20134,154,18.0716,-96.53518
MX_OAX_20137,169,16.9,-97.3
MX_OAX_20138,25,17.316667,-96.25
MX_OAX_20139,19,17.933333,-96.75
MX_OAX_20140,28,17.416667,-97.316667
MX_OAX_20141,,16.339358,-94.514974
MX_OAX_20142,15,18.2,-96.95
MX_OAX_20143,406,16.351389,-94.483611
MX_OAX_20144,71,17.383333,-97.266667
MX_OAX_20145,31,17,-96.6
MX_OAX_20146,76,16.35,-96.383333
MX_OAX_20147,21,17.383333,-97.35
MX_OAX_20148,,16.066667,-96.216667
MX_OAX_20149,71,16.5,-96.966667
MX_OAX_20151,45,17.85,-97.483333
MX_OAX_20152,114,17.483333,-98.266667
MX_OAX_20153,482,16.082778,-97.1
MX_OAX_20154,91,16.333333,-96.483333
MX_OAX_20155,52,16.516667,-96.983333
MX_OAX_20157,12,17.10056,-96.7625
MX_OAX_20158,233,16.516667,-97.383333
MX_OAX_20159,338,16.233333,-96.866667
MX_OAX_20160,30,17.808611,-97.845556
MX_OAX_20161,140,17.366667,-97.033333
MX_OAX_20162,213,16.716667,-96.583333
MX_OAX_20163,17,18.166667,-96.916667
MX_OAX_20164,67,17.65,-96.1
MX_OAX_20165,35,17.940833,-97.969167
MX_OAX_20166,204,17,-96
MX_OAX_20167,75,16.3,-96.5
MX_OAX_20168,103,16.366667,-98.25
MX_OAX_20169,58,18.25,-96.65
MX_OAX_20170,132,16.366667,-96.35
MX_OAX_20171,144,18.15,-96.733333
MX_OAX_20172,49,17.344444,-97.506944
MX_OAX_20174,,16.983333,-96.716667
MX_OAX_20176,17,17.716667,-97.316667
MX_OAX_20177,543,17.8,-96.95
MX_OAX_20179,173,17.416667,-96.816667
MX_OAX_20180,63,16.509722,-96.347222
MX_OAX_20181,38,17.966667,-97.65
MX_OAX_20182,183,17.86,-96.59
MX_OAX_20184,,18.093056,-96.146389
MX_OAX_20185,,16.615615,-98.156744
MX_OAX_20186,167,17.87496,-98.31036
MX_OAX_20190,945,17.166667,-95.783333
MX_OAX_20191,76,17.283333,-96.5
MX_OAX_20194,94,16.883333,-96.15
MX_OAX_20195,96,17.280556,-97.373611
MX_OAX_20197,17,16.95,-96.533333
MX_OAX_20198,563,16.966667,-95.083333
MX_OAX_20199,146,17.666667,-98.283333
MX_OAX_20200,227,16.933333,-95.916667
MX_OAX_20201,37,17.35,-98.3
MX_OAX_20202,190,16.15,-97.116667
MX_OAX_20203,136,16.6,-96.533333
MX_OAX_20204,160,16.5,-95.916667
MX_OAX_20205,454,17.469167,-95.879722
MX_OAX_20206,116,18.05,-97.05
MX_OAX_20207,1990,17.033333,-95.433333
MX_OAX_20208,209,17.3,-97.833333
MX_OAX_20209,53,16.266667,-96.3
MX_OAX_20210,43,17.4,-97.7
MX_OAX_20211,117,16.133333,-96.25
MX_OAX_20212,253,17.466667,-96.033333
MX_OAX_20213,91,16.3,-97.316667
MX_OAX_20215,16,17.45,-97.283333
MX_OAX_20216,1331,17.3,-96.2
MX_OAX_20217,156,17.15,-97.216667
MX_OAX_20218,77,17.1,-97.416667
MX_OAX_20219,11,16.933333,-96.6
MX_OAX_20220,366,17.716667,-96.833333
MX_OAX_20221,57,17.550556,-97.425556
MX_OAX_20222,93,17.433333,-96.283333
MX_OAX_20223,38,17.4,-96.166667
MX_OAX_20224,75,17.5,-97.266667
MX_OAX_20225,89,16.41663,-97.88818
MX_OAX_20226,61,16.9,-96.25
MX_OAX_20228,12,18.2,-96.9
MX_OAX_20230,30,17.666667,-98.116667
MX_OAX_20232,595,18.05,-96.4
MX_OAX_20233,58,16.9,-96.466667
MX_OAX_20238,45,16.65,-96.733333
MX_OAX_20239,29,17.4,-97.6
MX_OAX_20240,82,17.233333,-97.883333
MX_OAX_20241,49,16.616667,-96.85
MX_OAX_20245,76,17.8,-98.066667
MX_OAX_20246,25,17.15,-96.2
MX_OAX_20248,75,16.2,-94.983333
MX_OAX_20249,15,18.142222,-96.868056
MX_OAX_20250,24,17.416667,-97.266667
MX_OAX_20251,28,17.65,-98.416667
MX_OAX_20252,155,17.15,-97.533333
MX_OAX_20253,211,16,-96.333333
MX_OAX_20254,81,16.166667,-96.5
MX_OAX_20255,,17,-97.35
MX_OAX_20256,37,17.8,-97.416667
MX_OAX_20257,37,17.252396,-96.154355
MX_OAX_20258,59,17.3,-97.483333
MX_OAX_20259,94,17.666667,-98.316667
MX_OAX_20261,198,17.916667,-98.016667
MX_OAX_20262,15,17.266667,-96.466667
MX_OAX_20263,165,16.2,-96.7
MX_OAX_20264,94,17.633333,-97.2
MX_OAX_20265,1593,16.716667,-94.75
MX_OAX_20266,488,15.916667,-96.166667
MX_OAX_20267,40,17.316667,-96.566667
MX_OAX_20268,40,16.583333,-96.733333
MX_OAX_20269,4705,17.616667,-97.616667
MX_OAX_20270,111,17.733333,-97.133333
MX_OAX_20271,48,16.783333,-96.983333
MX_OAX_20272,,16.25201,-97.40976
MX_OAX_20273,,16.93141,-97.00831
MX_OAX_20274,108,17,-97.216667
MX_OAX_20275,199,16.966667,-95.816667
MX_OAX_20276,38,17.933333,-96.8
MX_OAX_20277,,16.511621,-96.979469
MX_OAX_20279,107,16.0833,-96.4667
MX_OAX_20281,31,17.383333,-97.266667
MX_OAX_20282,326,16.266667,-95.6
MX_OAX_20289,29,16.433333,-96.75
MX_OAX_20290,56,17.783333,-98.133333
MX_OAX_20292,59,17,-96.9
MX_OAX_20294,,17.276389,-96.8825
MX_OAX_20295,,16.816667,-96.783333
MX_OAX_20299,,17.133333,-96.233333
MX_OAX_20300,,16.65,-98.1
MX_OAX_20301,,16.733333,-96.716667
MX_OAX_20302,,16.5,-97.983333
MX_OAX_20303,,17.166667,-96.283333
MX_OAX_20304,,17.5,-97.133333
MX_OAX_20305,,16.483333,-95.15
MX_OAX_20306,,16.033333,-96.466667
MX_OAX_20307,505,16.016667,-95.666667
MX_OAX_20308,103,16.25,-95.15
MX_OAX_20309,,18.15,-96.5
MX_OAX_20310,,17.05,-96.816667
MX_OAX_20311,,17.683333,-97.033333
MX_OAX_20312,,16.416667,-97.983333
MX_OAX_20313,,17.766667,-97.066667
MX_OAX_20315,,16.743611,-96.711944
MX_OAX_20316,,16.416667,-96.25
MX_OAX_20317,,17.433333,-97.616667
MX_OAX_20318,331,16,-97.116944
MX_OAX_20319,,16.266667,-96.283333
MX_OAX_20321,20,17.8,-97.5333
MX_OAX_20322,,18.2,-96.916667
MX_OAX_20323,136,16.95,-95.85
MX_OAX_20324,,15.78899,-96.43126
MX_OAX_20327,544,16.366667,-94.2
MX_OAX_20331,,17.333333,-97.383333
MX_OAX_20336,,17.616667,-96.566667
MX_OAX_20338,,17.20615,-96.7989
MX_OAX_20339,,17.516667,-97.483333
MX_OAX_20341,,17.5667,-97.4833
MX_OAX_20342,,16.966667,-96.733333
MX_OAX_20343,,16.983333,-96.583333
MX_OAX_20345,,16.533333,-98.1
MX_OAX_20346,,17.5167,-97.6833
MX_OAX_20347,,16.166667,-96.45
MX_OAX_20348,237,17.35,-98.033333
MX_OAX_20349,,16.95,-96.616667
MX_OAX_20350,8,17.0667,-96.6667
MX_OAX_20351,,16.4,-96.716667
MX_OAX_20352,,17.85,-98
MX_OAX_20353,,16.3333,-96.7167
MX_OAX_20354,,18.209722,-96.905833
MX_OAX_20355,,17.983333,-96.783333
MX_OAX_20356,,16.993056,-96.471389
MX_OAX_20357,81,16.65,-95.916667
MX_OAX_20358,,16.75,-96.816667
MX_OAX_20360,,16.866667,-96.733333
MX_OAX_20361,47,16.316667,-96.266667
MX_OAX_20362,,16.3,-96.65
MX_OAX_20367,,16.335974,-97.836796
MX_OAX_20368,,16.783333,-96.616667
MX_OAX_20369,,16.883333,-96.733333
MX_OAX_20370,,17.35,-97.566667
MX_OAX_20373,,18.066667,-97.583333
MX_OAX_20375,,17.066667,-96.683333
MX_OAX_20376,112,17.581667,-98.223056
MX_OAX_20377,,16.866667,-97.65
MX_OAX_20380,,16.95,-96.583333
MX_OAX_20384,,16.316667,-96.666667
MX_OAX_20385,76,17.02958,-96.73518
MX_OAX_20387,,16.783333,-96.8
MX_OAX_20388,49,16.933333,-96.85
MX_OAX_20389,11,16.8,-96.75
MX_OAX_20390,10,17.066667,-96.683333
MX_OAX_20391,109,16.183333,-96.633333
MX_OAX_20393,,16.736545,-96.679531
MX_OAX_20394,,17.083333,-95.85
MX_OAX_20395,,17.633333,-97.133333
MX_OAX_20396,,18.816667,-99.566667
MX_OAX_20397,,17.20767,-97.67977
MX_OAX_20398,58,16.683333,-96.783333
MX_OAX_20399,,17.079444,-96.786944
MX_OAX_20400,,17.9,-97.683333
MX_OAX_20401,,15.883333,-96.916667
MX_OAX_20403,,19.827408,-99.202998
MX_OAX_20405,234,17.59253,-97.63077
MX_OAX_20406,,18.233333,-96.816667
MX_OAX_20407,3572,16.906389,-94.683333
MX_OAX_20408,,17.351667,-97.593611
MX_OAX_20409,,,
MX_OAX_20410,719,16.283333,-95.883333
MX_OAX_20411,,17,-96.6
MX_OAX_20412,211,16.733333,-95.35
MX_OAX_20413,,15.83267,-96.32063
MX_OAX_20415,,16.633333,-98.033333
MX_OAX_20416,201,17.85,-97.183333
MX_OAX_20417,,17.85,-96.2
MX_OAX_20418,,16.440065,-95.443378
MX_OAX_20419,,17.366667,-96.533333
MX_OAX_20420,,16.716667,-97.016667
MX_OAX_20422,,17.6667,-97.3333
MX_OAX_20423,,17.410278,-97.497222
MX_OAX_20424,,16.133333,-96.35
MX_OAX_20426,,17.077778,-97.001389
MX_OAX_20427,145,16.816667,-95.116667
MX_OAX_20428,122,16.266667,-96.05
MX_OAX_20429,,16.566667,-97
MX_OAX_20433,86,16.162778,-97.194444
MX_OAX_20437,,17.1,-96.066667
MX_OAX_20438,,17.95,-96.733333
MX_OAX_20440,,16.616667,-95.633333
MX_OAX_20441,89,16.366667,-95.016667
MX_OAX_20442,,17.25,-96.266667
MX_OAX_20443,,17.233333,-96.4
MX_OAX_20444,,17.883333,-97.5
MX_OAX_20445,,17.116667,-97.5
MX_OAX_20446,,17.016667,-97.766667
MX_OAX_20447,,16.75,-97.983333
MX_OAX_20449,,16.55,-96.383333
MX_OAX_20452,,16.816667,-96.716667
MX_OAX_20453,446,15.983333,-95.666667
MX_OAX_20454,82,17.1,-95.95
MX_OAX_20455,,17.934167,-97.958056
MX_OAX_20456,,17.716667,-97.733333
MX_OAX_20457,332,17.45,-96.183333
MX_OAX_20459,,18.188889,-97.680556
MX_OAX_20460,312,17.366667,-95.916667
MX_OAX_20461,,17.44838,-98.09111
MX_OAX_20462,,17.493056,-97.435278
MX_OAX_20463,,17.45,-97.083333
MX_OAX_20464,,17.848611,-97.426389
MX_OAX_20465,102,16.933333,-95.616667
MX_OAX_20467,622,16.278333,-97.82
MX_OAX_20468,732,17.583333,-95.883333
MX_OAX_20469,583,17.333333,-98.016667
MX_OAX_20470,673,16.683333,-95.533333
MX_OAX_20471,,17.416667,-96.25
MX_OAX_20472,,16.583333,-95.2
MX_OAX_20474,,,
MX_OAX_20475,,16.8654,-96.38297
MX_OAX_20478,21306,17.516667,-96.933333
